source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp
66489259137570816,57.85177827355964,24.087172363395553,7.47403630098569,19.14041254467395,-45.078411978289786,12.779283,1.4697065
66937859881182848,57.502760899240016,25.398598521170918,7.01616625251663,18.295871155539142,-44.85428144367233,12.781891,1.7534046
69838302833692160,56.15605465286112,25.137584496242773,7.6355811604397665,22.07741608943766,-46.67145895943276,12.7919235,1.5025406
65190220507070208,56.373319246952896,23.760302335308378,7.399616619911859,19.065021323928246,-45.755836459670746,12.855757,1.5521526
66787119410915072,56.662143404284386,24.5201075850397,7.412614947686768,20.23976526440455,-46.04620425308153,12.868829,1.5127659
64936508198907904,57.18936995061114,23.33871256339361,7.447798847561577,18.982770188489233,-45.7642685493916,12.882789,1.5054159
69814388455816960,56.20917356922093,24.91091026357742,7.4733806175867645,20.085431297811194,-48.023407865786695,12.985639,1.562665
65281166437426176,56.387342327527634,24.303034287977688,7.522663209747789,20.256423623849187,-45.16538946574379,12.989489,1.5923738
63958561324922240,57.296939137029845,22.17655024292767,7.425806148675288,21.595947688992624,-49.77010613742128,12.993832,1.7023611
65208396808627840,56.92276375783222,23.97172758846156,7.3675798561772385,20.52465570040364,-45.03220218366824,13.007188,1.5474539
66481837433947392,57.87484201908012,23.899035571281136,7.49850135876853,18.763216353022994,-45.89026741192703,13.02816,1.5706215
65588484235454592,58.26896651993362,22.801152586524747,7.293432572419531,19.036700125001953,-45.56094834136595,13.100869,1.5994911
64990586130069504,56.9084671444444,23.46784903102607,7.272149432844637,21.22160226198077,-44.86687402523243,13.113663,1.5855236
65214856439472640,56.46044167389074,23.873754046000364,7.212553394372475,19.875287535982068,-44.652175526037105,13.134053,1.6774006
63958801843006208,57.39959141710091,22.151234945032762,7.27969144313044,19.813435693044003,-42.301259366781785,13.141851,1.9259367
64959662365552384,56.78069149429426,23.226156744121546,7.309612988988913,19.295192861656584,-45.43850995081102,13.143335,1.596879
65248151025861120,56.09618368466843,24.068094985032182,7.442648971691504,21.774572647141717,-47.34106561409916,13.168843,1.7458124
